Rxn name	Rxn description	Formula	Gene-reaction association	Reversible	LB	UB	Objective
TRDR	thioredoxin reductase (NADPH)	h[c] + nadph[c] + trdox[c]  -> nadp[c] + trdrd[c] 	(b0888)	0	  0.00	1000.00	  0.00
TRE6PH	trehalose-6-phosphate hydrolase	h2o[c] + tre6p[c]  -> g6p[c] + glc-D[c] 	(b4239)	0	  0.00	1000.00	  0.00
TRE6PP	trehalose-phosphatase	h2o[c] + tre6p[c]  -> pi[c] + tre[c] 	(b1897)	0	  0.00	1000.00	  0.00
TRE6PS	alpha,alpha-trehalose-phosphate synthase (UDP-forming)	g6p[c] + udpg[c]  -> h[c] + tre6p[c] + udp[c] 	(b1896)	0	  0.00	1000.00	  0.00
TREH	alpha,alpha-trehalase	h2o[c] + tre[c]  -> 2 glc-D[c] 	(b3519)	0	  0.00	1000.00	  0.00
TREHe	alpha,alpha-trehalase	h2o[e] + tre[e]  -> 2 glc-D[e] 	(b1197)	0	  0.00	1000.00	  0.00
TREpts	trehalose transport via PEP:Pyr PTS	pep[c] + tre[e]  -> pyr[c] + tre6p[c] 	(b2415) and (b2417) and (b2416) and (b4240)	0	  0.00	1000.00	  0.00
TRPAS2	Tryptophanase (L-tryptophan)	h2o[c] + trp-L[c]  <=> indole[c] + nh4[c] + pyr[c] 	(b3708)	1	-1000.00	1000.00	  0.00
TRPS1	tryptophan synthase (indoleglycerol phosphate)	3ig3p[c] + ser-L[c]  -> g3p[c] + h2o[c] + trp-L[c] 	(b1260 and b1261)	0	  0.00	1000.00	  0.00
TRPS2	tryptophan synthase (indole)	indole[c] + ser-L[c]  -> h2o[c] + trp-L[c] 	(b1260 and b1261)	0	  0.00	1000.00	  0.00
TRPS3	tryptophan synthase (indoleglycerol phosphate)	3ig3p[c]  -> g3p[c] + indole[c] 	(b1260 and b1261)	0	  0.00	1000.00	  0.00
TRPt2r	L-tryptophan reversible transport via proton symport	h[e] + trp-L[e]  <=> h[c] + trp-L[c] 	(b0112) or (b3709) or (b3161)	1	-1000.00	1000.00	  0.00
TRSAR	tartronate semialdehyde reductase	2h3oppan[c] + h[c] + nadh[c]  -> glyc-R[c] + nad[c] 	(b3125) or (b0509)	0	  0.00	1000.00	  0.00
TSULabc	thiosulfate transport via ABC system	atp[c] + h2o[c] + tsul[e]  -> adp[c] + h[c] + pi[c] + tsul[c] 	(b2422) and (b2423) and (b3917) and (b2424) or (b2422) and (b2425) and (b2423) and (b2424)	0	  0.00	1000.00	  0.00
TTDCAt2	Tetradecanoate transport via proton symport	h[e] + ttdca[e]  -> h[c] + ttdca[c] 	(b2344)	0	  0.00	1000.00	  0.00
TYRTA	tyrosine transaminase	akg[c] + tyr-L[c]  <=> 34hpp[c] + glu-L[c] 	(b4054) or (b0928)	1	-1000.00	1000.00	  0.00
TYRt2r	L-tyrosine reversible transport via proton symport	h[e] + tyr-L[e]  <=> h[c] + tyr-L[c] 	(b0576) or (b0112) or (b1907)	1	-1000.00	1000.00	  0.00
U23GAAT	UDP-3-O-(3-hydroxymyristoyl)glucosamine acyltransferase	3hmrsACP[c] + u3hga[c]  -> ACP[c] + h[c] + u23ga[c] 	(b0179)	0	  0.00	1000.00	  0.00
UAAGDS	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase	26dap-M[c] + atp[c] + uamag[c]  -> adp[c] + h[c] + pi[c] + ugmd[c] 	(b0085)	0	  0.00	1000.00	  0.00
UACMAMO	UDP-N-acetyl-D-mannosamine oxidoreductase	h2o[c] + 2 nad[c] + uacmam[c]  -> 3 h[c] + 2 nadh[c] + uacmamu[c] 	(b3787)	0	  0.00	1000.00	  0.00
UAG2Ei	UDP-N-acetylglucosamine 2-epimerase	uacgam[c]  -> uacmam[c] 	(b3786)	0	  0.00	1000.00	  0.00
UAGAAT	UDP-N-acetylglucosamine acyltransferase	3hmrsACP[c] + uacgam[c]  <=> ACP[c] + u3aga[c] 	(b0181)	1	-1000.00	1000.00	  0.00
UAGCVT	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	pep[c] + uacgam[c]  -> pi[c] + uaccg[c] 	(b3189)	0	  0.00	1000.00	  0.00
UAGDP	UDP-N-acetylglucosamine diphosphorylase	acgam1p[c] + h[c] + utp[c]  -> ppi[c] + uacgam[c] 	(b3730)	0	  0.00	1000.00	  0.00
UAGPT3	UDP-N-acetylglucosamine-N-acetylmuramyl-(pentapeptide)pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	uacgam[c] + uagmda[c]  -> h[c] + uaagmda[c] + udp[c] 	(b0090)	0	  0.00	1000.00	  0.00
UAMAGS	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase	atp[c] + glu-D[c] + uama[c]  -> adp[c] + h[c] + pi[c] + uamag[c] 	(b0088)	0	  0.00	1000.00	  0.00
UAMAS	UDP-N-acetylmuramoyl-L-alanine synthetase	ala-L[c] + atp[c] + uamr[c]  -> adp[c] + h[c] + pi[c] + uama[c] 	(b0091)	0	  0.00	1000.00	  0.00
UAPGR	UDP-N-acetylenolpyruvoylglucosamine reductase	h[c] + nadph[c] + uaccg[c]  -> nadp[c] + uamr[c] 	(b3972)	0	  0.00	1000.00	  0.00
UDCPDP	undecaprenyl-diphosphatase	h2o[c] + udcpdp[c]  -> h[c] + pi[c] + udcpp[c] 		0	  0.00	1000.00	  0.00
UDCPDPS	Undecaprenyl diphosphate synthase	frdp[c] + 8 ipdp[c]  -> 8 ppi[c] + udcpdp[c] 	(b0174)	0	  0.00	1000.00	  0.00
UDPG4E	UDPglucose 4-epimerase	udpg[c]  <=> udpgal[c] 	(b0759)	1	-1000.00	1000.00	  0.00
UDPGALM	UDPgalactopyranose mutase	udpgal[c]  -> udpgalfur[c] 	(b2036)	0	  0.00	1000.00	  0.00
UDPGD	UDPglucose 6-dehydrogenase	h2o[c] + 2 nad[c] + udpg[c]  -> 3 h[c] + 2 nadh[c] + udpglcur[c] 	(b2028)	0	  0.00	1000.00	  0.00
UGLT	UDPglucose--hexose-1-phosphate uridylyltransferase	gal1p[c] + udpg[c]  <=> g1p[c] + udpgal[c] 	(b0758)	1	-1000.00	1000.00	  0.00
UGLYCH	Ureidoglycolate hydrolase	h2o[c] + 2 h[c] + urdglyc[c]  -> co2[c] + glx[c] + 2 nh4[c] 	(b0505)	0	  0.00	1000.00	  0.00
UGMDDS	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase	alaala[c] + atp[c] + ugmd[c]  -> adp[c] + h[c] + pi[c] + ugmda[c] 	(b0086)	0	  0.00	1000.00	  0.00
UHGADA	UDP-3-O-acetylglucosamine deacetylase	h2o[c] + u3aga[c]  -> ac[c] + u3hga[c] 	(b0096)	0	  0.00	1000.00	  0.00
UMPK	UMP kinase	atp[c] + ump[c]  <=> adp[c] + udp[c] 	(b0171) or (b0910)	1	-1000.00	1000.00	  0.00
UNK3	 2-keto-4-methylthiobutyrate transamination	2kmb[c] + glu-L[c]  -> akg[c] + met-L[c] 		0	  0.00	1000.00	  0.00
UPP3MT	uroporphyrinogen methyltransferase	2 amet[c] + uppg3[c]  -> 2 ahcys[c] + dscl[c] + h[c] 	(b3803) or (b3368)	0	  0.00	1000.00	  0.00
UPP3S	uroporphyrinogen-III synthase	hmbil[c]  -> h2o[c] + uppg3[c] 	(b3804)	0	  0.00	1000.00	  0.00
UPPDC1	uroporphyrinogen decarboxylase (uroporphyrinogen III)	4 h[c] + uppg3[c]  -> 4 co2[c] + cpppg3[c] 	(b3997)	0	  0.00	1000.00	  0.00
UPPRT	uracil phosphoribosyltransferase	prpp[c] + ura[c]  -> ppi[c] + ump[c] 	(b2498)	0	  0.00	1000.00	  0.00
URAt2	uracil transport in via proton symport	h[e] + ura[e]  -> h[c] + ura[c] 	(b2497)	0	  0.00	1000.00	  0.00
URAt2r	uracil transport in via proton symport, reversible	h[e] + ura[e]  <=> h[c] + ura[c] 	(b1006)	1	-1000.00	1000.00	  0.00
UREAt	Urea transport via facilitate diffusion	urea[e]  <=> urea[c] 	(b3927)	1	-1000.00	1000.00	  0.00
URIDK2r	uridylate kinase (dUMP)	atp[c] + dump[c]  <=> adp[c] + dudp[c] 	(b0171)	1	-1000.00	1000.00	  0.00
URIK2	uridine kinase (GTP:Uridine)	gtp[c] + uri[c]  -> gdp[c] + h[c] + ump[c] 	(b2066)	0	  0.00	1000.00	  0.00
URIt2	uridine transport in via proton symport	h[e] + uri[e]  -> h[c] + uri[c] 	(b2964) or (b2393)	0	  0.00	1000.00	  0.00
URIt2r	uridine transport in via proton symport, reversible	h[e] + uri[e]  <=> h[c] + uri[c] 	(b2406)	1	-1000.00	1000.00	  0.00
USHD	UDP-sugar hydrolase	h2o[c] + u23ga[c]  -> 2 h[c] + lipidX[c] + ump[c] 	(b0480)	0	  0.00	1000.00	  0.00
VALTA	valine transaminase	akg[c] + val-L[c]  <=> 3mob[c] + glu-L[c] 	(b3770)	1	-1000.00	1000.00	  0.00
VALabc	L-valine transport via ABC system	atp[c] + h2o[c] + val-L[e]  -> adp[c] + h[c] + pi[c] + val-L[c] 	(b3455) and (b3454) and (b3460) and (b3457) and (b3456)	0	  0.00	1000.00	  0.00
VALt2r	L-valine reversible transport via proton symport	h[e] + val-L[e]  <=> h[c] + val-L[c] 	(b0401)	1	-1000.00	1000.00	  0.00
VPAMT	Valine-pyruvate aminotransferase	3mob[c] + ala-L[c]  -> pyr[c] + val-L[c] 	(b3572)	0	  0.00	1000.00	  0.00
X5PL3E	L-xylulose 5-phosphate 3-epimerase	xu5p-L[c]  -> ru5p-L[c] 	(b4197)	0	  0.00	1000.00	  0.00
XANt	xanthine reversible transport	xan[e]  <=> xan[c] 		1	-1000.00	1000.00	  0.00
XANt2	xanthine transport in via proton symport	h[e] + xan[e]  -> h[c] + xan[c] 	(b3654)	0	  0.00	1000.00	  0.00
XPPT	xanthine phosphoribosyltransferase	prpp[c] + xan[c]  -> ppi[c] + xmp[c] 	(b0238)	0	  0.00	1000.00	  0.00
XTSNt2r	Xanthosine transport via proton symport	h[e] + xtsn[e]  <=> h[c] + xtsn[c] 	(b2406)	1	-1000.00	1000.00	  0.00
XYLI1	xylose isomerase	xyl-D[c]  <=> xylu-D[c] 	(b3565)	1	-1000.00	1000.00	  0.00
XYLI2i	xylose isomerase	fru[c]  -> glc-D[c] 	(b3565)	0	  0.00	1000.00	  0.00
XYLK	xylulokinase	atp[c] + xylu-D[c]  -> adp[c] + h[c] + xu5p-D[c] 	(b3564)	0	  0.00	1000.00	  0.00
XYLabc	D-xylose transport via ABC system	atp[c] + h2o[c] + xyl-D[e]  -> adp[c] + h[c] + pi[c] + xyl-D[c] 	(b3568) and (b3566) and (b3567)	0	  0.00	1000.00	  0.00
Metabolite name	Metabolite description	Metabolite formula
10fthf[c]	10-Formyltetrahydrofolate	C20H21N7O7
12dgr_EC[c]	1,2-Diacylglycerol  (E.coli)	C1836H3448O250
12ppd-S[c]	(S)-Propane-1,2-diol	C3H8O2
12ppd-S[e]	(S)-Propane-1,2-diol	C3H8O2
13dpg[c]	3-Phospho-D-glyceroyl phosphate	C3H4O10P2
15dap[c]	1,5-Diaminopentane	C5H16N2
15dap[e]	1,5-Diaminopentane	C5H16N2
1pyr5c[c]	1-Pyrroline-5-carboxylate	C5H6NO2
23ddhb[c]	2,3-Dihydro-2,3-dihydroxybenzoate	C7H7O4
23dhb[c]	2,3-Dihydroxybenzoate	C7H5O4
23dhba[c]	(2,3-Dihydroxybenzoyl)adenylate	C17H16N5O10P
23dhdp[c]	2,3-Dihydrodipicolinate	C7H5NO4
23dhmb[c]	(R)-2,3-Dihydroxy-3-methylbutanoate	C5H9O4
23dhmp[c]	(R)-2,3-Dihydroxy-3-methylpentanoate	C6H11O4
23doguln[c]	2,3-Dioxo-L-gulonate	C6H7O7
25aics[c]	(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate	C13H15N4O12P
25dkglcn[c]	2,5-diketo-D-gluconate	C6H7O7
25drapp[c]	2,5-Diamino-6-(ribosylamino)-4-(3H)-pyrimidinone 5'-phosphate	C9H14N5O8P
26dap-LL[c]	LL-2,6-Diaminoheptanedioate	C7H14N2O4
26dap-M[c]	meso-2,6-Diaminoheptanedioate	C7H14N2O4
26dap-M[e]	meso-2,6-Diaminoheptanedioate	C7H14N2O4
2ahbut[c]	(S)-2-Aceto-2-hydroxybutanoate	C6H9O4
2aobut[c]	L-2-Amino-3-oxobutanoate	C4H7NO3
2cpr5p[c]	1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate	C12H13NO9P
2dda7p[c]	2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate	C7H10O10P
2ddg6p[c]	2-Dehydro-3-deoxy-D-gluconate 6-phosphate	C6H8O9P
2ddglcn[c]	2-Dehydro-3-deoxy-D-gluconate	C6H9O6
2ddglcn[e]	2-Dehydro-3-deoxy-D-gluconate	C6H9O6
2dh3dgal6p[c]	2-Dehydro-3-deoxy-D-galactonate 6-phosphate	C6H8O9P
2dh3dgal[c]	2-Dehydro-3-deoxy-D-galactonate	C6H9O6
2dhglcn[c]	2-Dehydro-D-gluconate	C6H9O7
2dhguln[c]	2-Dehydro-L-gulonate	C6H9O7
2dhp[c]	2-Dehydropantoate	C6H9O4
2dmmq8[c]	2-Demethylmenaquinone 8	C50H70O2
2dmmql8[c]	2-Demethylmenaquinol 8	C50H72O2
2dr1p[c]	2-Deoxy-D-ribose 1-phosphate	C5H9O7P
2dr5p[c]	2-Deoxy-D-ribose 5-phosphate	C5H9O7P
2h3oppan[c]	2-Hydroxy-3-oxopropanoate	C3H3O4
2ippm[c]	2-Isopropylmaleate	C7H8O4
2kmb[c]	2-keto-4-methylthiobutyrate	C5H7O3S
2mahmp[c]	2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate	C6H8N3O7P2
2mcacn[c]	cis-2-Methylaconitate	C7H5O6
2mcit[c]	2-Methylcitrate	C7H7O7
2me4p[c]	2-C-methyl-D-erythritol 4-phosphate	C5H11O7P
2mecdp[c]	2-C-methyl-D-erythritol 2,4-cyclodiphosphate	C5H10O9P2
2obut[c]	2-Oxobutanoate	C4H5O3
2ohph[c]	2-Octaprenyl-6-hydroxyphenol	C46H70O2
2ombzl[c]	2-Octaprenyl-6-methoxy-1,4-benzoquinol	C47H72O3
2omhmbl[c]	2-Octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinol	C48H74O4
2ommbl[c]	2-Octaprenyl-3-methyl-6-methoxy- 1,4-benzoquinol	C48H74O3
2omph[c]	2-Octaprenyl-6-methoxyphenol	C47H72O2
2oph[c]	2-Octaprenylphenol	C46H70O
2p4c2me[c]	2-phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol	C14H22N3O17P3
2pg[c]	D-Glycerate 2-phosphate	C3H4O7P
2pglyc[c]	2-Phosphoglycolate	C2H2O6P
2shchc[c]	2-Succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate	C11H10O6
34hpp[c]	3-(4-Hydroxyphenyl)pyruvate	C9H7O4
3c2hmp[c]	3-Carboxy-2-hydroxy-4-methylpentanoate	C7H10O5
3c3hmp[c]	3-Carboxy-3-hydroxy-4-methylpentanoate	C7H10O5
3c4mop[c]	3-Carboxy-4-methyl-2-oxopentanoate	C7H8O5
3dhguln[c]	3-Dehydro-L-gulonate	C6H9O7
3dhgulnp[c]	3-keto-L-gulonate-6-phosphate	C6H8O10P
3dhq[c]	3-Dehydroquinate	C7H9O6
3dhsk[c]	3-Dehydroshikimate	C7H7O5
3hcinnm[c]	3-hydroxycinnamic acid	C9H7O3
3hcinnm[e]	3-hydroxycinnamic acid	C9H7O3
3hmrsACP[c]	(R)-3-Hydroxytetradecanoyl-[acyl-carrier protein]	C25H47N2O9PRS
3hpppn[c]	3-(3-hydroxy-phenyl)propionate	C9H9O3
3hpppn[e]	3-(3-hydroxy-phenyl)propionate	C9H9O3
3ig3p[c]	C'-(3-Indolyl)-glycerol 3-phosphate	C11H12NO6P
3mob[c]	3-Methyl-2-oxobutanoate	C5H7O3
3mop[c]	(S)-3-Methyl-2-oxopentanoate	C6H9O3
3ophb[c]	3-Octaprenyl-4-hydroxybenzoate	C47H69O3
3pg[c]	3-Phospho-D-glycerate	C3H4O7P
3php[c]	3-Phosphohydroxypyruvate	C3H2O7P
3psme[c]	5-O-(1-Carboxyvinyl)-3-phosphoshikimate	C10H9O10P
4abut[c]	4-Aminobutanoate	C4H9NO2
4abut[e]	4-Aminobutanoate	C4H9NO2
4abutn[c]	4-Aminobutanal	C4H10NO
4abz[c]	4-Aminobenzoate	C7H6NO2
4adcho[c]	4-amino-4-deoxychorismate	C10H10NO5
4ahmmp[c]	4-Amino-5-hydroxymethyl-2-methylpyrimidine	C6H9N3O
4ampm[c]	4-Amino-2-methyl-5-phosphomethylpyrimidine	C6H8N3O4P
4c2me[c]	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol	C14H23N3O14P2
4h2opntn[c]	4-Hydroxy-2-oxopentanoate	C5H7O4
4hba[c]	4-Hydroxy-benzyl alcohol	C7H8O2
4hbz[c]	4-Hydroxybenzoate	C7H5O3
4hthr[c]	4-Hydroxy-L-threonine	C4H9NO4
4mhetz[c]	4-Methyl-5-(2-hydroxyethyl)-thiazole	C6H9NOS
4mop[c]	4-Methyl-2-oxopentanoate	C6H9O3
4mpetz[c]	4-Methyl-5-(2-phosphoethyl)-thiazole	C6H8NO4PS
4pasp[c]	4-Phospho-L-aspartate	C4H6NO7P
4per[c]	4-Phospho-D-erythronate	C4H6O8P
4ppan[c]	D-4'-Phosphopantothenate	C9H15NO8P
4ppcys[c]	N-((R)-4-Phosphopantothenoyl)-L-cysteine	C12H20N2O9PS
4r5au[c]	4-(1-D-Ribitylamino)-5-aminouracil	C9H16N4O6
5aizc[c]	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate	C9H11N3O9P
5aop[c]	5-Amino-4-oxopentanoate	C5H9NO3
5aprbu[c]	5-Amino-6-(5'-phosphoribitylamino)uracil	C9H15N4O9P
5apru[c]	5-Amino-6-(5'-phosphoribosylamino)uracil	C9H13N4O9P
5caiz[c]	5-phosphoribosyl-5-carboxyaminoimidazole	C9H11N3O9P
5dglcn[c]	5-Dehydro-D-gluconate	C6H9O7
5dh4dglc[c]	5-Dehydro-4-deoxy-D-glucarate	C6H6O7
5mdr1p[c]	5-Methylthio-5-deoxy-D-ribose 1-phosphate	C6H11O7PS
5mdru1p[c]	5-Methylthio-5-deoxy-D-ribulose 1-phosphate	C6H11O7PS
5mta[c]	5-Methylthioadenosine	C11H15N5O3S
5mthf[c]	5-Methyltetrahydrofolate	C20H24N7O6
5mtr[c]	5-Methylthio-D-ribose	C6H12O4S
5prdmbz[c]	N1-(5-Phospho-alpha-D-ribosyl)-5,6-dimethylbenzimidazole	C14H17N2O7P
6hmhpt[c]	6-hydroxymethyl dihydropterin	C7H9N5O2
6hmhptpp[c]	6-hydroxymethyl-dihydropterin pyrophosphate	C7H8N5O8P2
6pgc[c]	6-Phospho-D-gluconate	C6H10O10P
6pgl[c]	6-phospho-D-glucono-1,5-lactone	C6H9O9P
8aonn[c]	8-Amino-7-oxononanoate	C9H17NO3
ACP[c]	acyl carrier protein	C11H21N2O7PRS
N1aspmd[c]	N1-Acetylspermidine	C9H23N3O
aacald[c]	Aminoacetaldehyde	C2H6NO
aacoa[c]	Acetoacetyl-CoA	C25H36N7O18P3S
acACP[c]	Acetyl-ACP	C13H23N2O8PRS
ac[c]	Acetate	C2H3O2
ac[e]	Acetate	C2H3O2
acac[c]	Acetoacetate	C4H5O3
acac[e]	Acetoacetate	C4H5O3
acald[c]	Acetaldehyde	C2H4O
acald[e]	Acetaldehyde	C2H4O
accoa[c]	Acetyl-CoA	C23H34N7O17P3S
acg5p[c]	N-Acetyl-L-glutamyl 5-phosphate	C7H9NO8P
acg5sa[c]	N-Acetyl-L-glutamate 5-semialdehyde	C7H10NO4
acgam1p[c]	N-Acetyl-D-glucosamine 1-phosphate	C8H14NO9P
acgam6p[c]	N-Acetyl-D-glucosamine 6-phosphate	C8H14NO9P
acgam[e]	N-Acetyl-D-glucosamine	C8H15NO6
acglu[c]	N-Acetyl-L-glutamate	C7H9NO5
acmana[c]	N-Acetyl-D-mannosamine	C8H15NO6
acmana[e]	N-Acetyl-D-mannosamine	C8H15NO6
acmanap[c]	N-Acetyl-D-mannosamine 6-phosphate	C8H14NO9P
acnam[c]	N-Acetylneuraminate	C11H18NO9
acnam[e]	N-Acetylneuraminate	C11H18NO9
acon-T[c]	trans-Aconitate	C6H3O6
aconm[c]	E-3-carboxy-2-pentenedioate 6-methyl ester	C7H6O6
acorn[c]	N2-Acetyl-L-ornithine	C7H14N2O3
acser[c]	O-Acetyl-L-serine	C5H9NO4
actACP[c]	Acetoacetyl-ACP	C15H25N2O9PRS
actp[c]	Acetyl phosphate	C2H3O5P
ade[c]	Adenine	C5H5N5
ade[e]	Adenine	C5H5N5
adn[c]	Adenosine	C10H13N5O4
adn[e]	Adenosine	C10H13N5O4
adocbi[c]	Adenosyl cobinamide	C58H84CoN16O11
adocbip[c]	Adenosyl cobinamide phosphate	C58H83CoN16O14P
adocbl[c]	Adenosylcobalamin	C72H100CoN18O17P
adp[c]	ADP	C10H12N5O10P2
adpglc[c]	ADPglucose	C16H23N5O15P2
adphep-DD[c]	ADP-D-glycero-D-manno-heptose	C17H25N5O16P2
adphep-LD[c]	ADP-L-glycero-D-manno-heptose	C17H25N5O16P2
agdpcbi[c]	Adenosine-GDP-cobinamide	C68H95CoN21O21P2
agm[c]	Agmatine	C5H16N4
agpc_EC[c]	acyl-glycerophosphocholine	C1243H2524N50O350P50
agpe_EC[c]	acyl-glycerophosphoethanolamine  (E.coli)	C1093H2224O350N50P50
agpg_EC[c]	acyl-glycerophosphoglycerol  (E.coli)	C1143H2224O450P50
ahcys[c]	S-Adenosyl-L-homocysteine	C14H20N6O5S
ahdt[c]	2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate	C9H12N5O13P3
aicar[c]	5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide	C9H13N4O8P
air[c]	5-amino-1-(5-phospho-D-ribosyl)imidazole	C8H12N3O7P
akg[c]	2-Oxoglutarate	C5H4O5
akg[e]	2-Oxoglutarate	C5H4O5
ala-B[c]	beta-Alanine	C3H7NO2
ala-D[c]	D-Alanine	C3H7NO2
ala-D[e]	D-Alanine	C3H7NO2
ala-L[c]	L-Alanine	C3H7NO2
ala-L[e]	L-Alanine	C3H7NO2
alaala[c]	D-Alanyl-D-alanine	C6H12N2O3
alac-S[c]	(S)-2-Acetolactate	C5H7O4
alltn[c]	Allantoin	C4H6N4O3
alltn[e]	Allantoin	C4H6N4O3
alltt[c]	Allantoate	C4H7N4O4
altrn[c]	D-Altronate	C6H11O7
amet[c]	S-Adenosyl-L-methionine	C15H23N6O5S
ametam[c]	S-Adenosylmethioninamine	C14H24N6O3S
amob[c]	S-Adenosyl-4-methylthio-2-oxobutanoate	C15H19N5O6S
amp[c]	AMP	C10H12N5O7P
amp[e]	AMP	C10H12N5O7P
anth[c]	Anthranilate	C7H6NO2
ap4a[c]	P1,P4-Bis(5'-adenosyl) tetraphosphate	C20H24N10O19P4
ap5a[c]	P1,P5-Bis(5'-adenosyl) pentaphosphate	C20H24N10O22P5
apg_EC[c]	acyl phosphatidylglycerol (E.coli)	C2829H5272O550P50
apoACP[c]	apoprotein [acyl carrier protein]	RHO
aps[c]	Adenosine 5'-phosphosulfate	C10H12N5O10PS
ara5p[c]	D-Arabinose 5-phosphate	C5H9O8P
arab-L[c]	L-Arabinose	C5H10O5
arab-L[e]	L-Arabinose	C5H10O5
arbt6p[c]	Arbutin 6-phosphate	C12H15O10P
arg-L[c]	L-Arginine	C6H15N4O2
arg-L[e]	L-Arginine	C6H15N4O2
argsuc[c]	N(omega)-(L-Arginino)succinate	C10H17N4O6
asn-L[c]	L-Asparagine	C4H8N2O3
asn-L[e]	L-Asparagine	C4H8N2O3
asp-L[c]	L-Aspartate	C4H6NO4
asp-L[e]	L-Aspartate	C4H6NO4
aspsa[c]	L-Aspartate 4-semialdehyde	C4H7NO3
atp[c]	ATP	C10H12N5O13P3
bbtcoa[c]	gamma-butyrobetainyl-CoA	C28H46N8O17P3S
betald[c]	Betaine aldehyde	C5H12NO
btcoa[c]	Butanoyl-CoA	C25H38N7O17P3S
btn[c]	Biotin	C10H15N2O3S
btnso[c]	d-biotin d-sulfoxide	C10H15N2O4S
but[c]	Butyrate (n-C4:0)	C4H7O2
but[e]	Butyrate (n-C4:0)	C4H7O2
camp[c]	cAMP	C10H11N5O6P
cbasp[c]	N-Carbamoyl-L-aspartate	C5H6N2O5
cbi[c]	Cobinamide	C48H72CoN11O8
cbl1[c]	Cob(I)alamin	C62H88CoN13O14P
cbl1[e]	Cob(I)alamin	C62H88CoN13O14P
cbp[c]	Carbamoyl phosphate	CH2NO5P
cdp[c]	CDP	C9H12N3O11P2
cdpdag_EC[c]	CDPdiacylglycerol (E coli)	C2286H3998N150O750P100
cdpea[c]	CDPethanolamine	C11H19N4O11P2
cechddd[c]	cis-3-(3-carboxyethyl)-3,5-cyclohexadiene-1,2-diol	C9H11O4
cenchddd[c]	cis-3-(3-carboxyethenyl)-3,5-cyclohexadiene-1,2-diol	C9H9O4
chol[c]	Choline	C5H14NO
chol[e]	Choline	C5H14NO
chor[c]	chorismate	C10H8O6
cinnm[c]	trans-Cinnamate	C9H7O2
cit[c]	Citrate	C6H5O7
cit[e]	Citrate	C6H5O7
citr-L[c]	L-Citrulline	C6H13N3O3
ckdo[c]	CMP-3-deoxy-D-manno-octulosonate	C17H24N3O15P
clpn_EC[c]	Cardiolipin (Ecoli)	C3822H7096O850P100
cmp[c]	CMP	C9H12N3O8P
co2[c]	CO2	CO2
co2[e]	CO2	CO2
coa[c]	Coenzyme A	C21H32N7O16P3S
cpppg3[c]	Coproporphyrinogen III	C36H40N4O8
crn[c]	L-Carnitine	C7H15NO3
crn[e]	L-Carnitine	C7H15NO3
crncoa[c]	L-Carnitinyl-CoA	C28H46N8O18P3S
csn[c]	Cytosine	C4H5N3O
csn[e]	Cytosine	C4H5N3O
ctbt[c]	crotonobetaine	C7H13NO2
ctbtcoa[c]	crotonobetainyl-CoA	C28H44N8O17P3S
ctp[c]	CTP	C9H12N3O14P3
cyan[c]	Hydrogen cyanide	CHN
cynt[c]	Cyanate	CNO
cynt[e]	Cyanate	CNO
cys-L[c]	L-Cysteine	C3H7NO2S
cys-L[e]	L-Cysteine	C3H7NO2S
cyst-L[c]	L-Cystathionine	C7H14N2O4S
cytd[c]	Cytidine	C9H13N3O5
cytd[e]	Cytidine	C9H13N3O5
dad-2[c]	Deoxyadenosine	C10H13N5O3
dad-2[e]	Deoxyadenosine	C10H13N5O3
dadp[c]	dADP	C10H12N5O9P2
damp[c]	dAMP	C10H12N5O6P
dann[c]	7,8-Diaminononanoate	C9H21N2O2
datp[c]	dATP	C10H12N5O12P3
db4p[c]	3,4-dihydroxy-2-butanone 4-phosphate	C4H7O6P
dcamp[c]	N6-(1,2-Dicarboxyethyl)-AMP	C14H14N5O11P
dcdp[c]	dCDP	C9H12N3O10P2
dcmp[c]	dCMP	C9H12N3O7P
dctp[c]	dCTP	C9H12N3O13P3
dcyt[c]	Deoxycytidine	C9H13N3O4
dcyt[e]	Deoxycytidine	C9H13N3O4
ddcaACP[c]	Dodecanoyl-ACP (n-C12:0ACP)	C23H43N2O8PRS
dgdp[c]	dGDP	C10H12N5O10P2
